,u_userId,u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle,u_refreshTimes,u_newsCatInterests,u_newsCatDislike,u_newsCatInterestsST,u_click_ca2_news,i_docId,i_s_sourceId,i_regionEntity,i_cat,i_entities,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_pl,e_rn,e_section,e_et,label,cillabel,pro
1933,177581,14,17,14,17,9,98^112^78^168^98,0,sdv-pii-536hq,sdv-pii-5xga7,sdv-pii-zhvl0,8ce2b932cd326f76a36fd36662b84257e27d8815,3136,150,sdv-pii-byjt2,8,4,11,20,981,9,2061,3,1,202206080745,-1,-1,0
1934,170134,14,16,16,11,0,78^112^98^98^0,0,sdv-pii-llzs6,sdv-pii-x9wf4,sdv-pii-g0416,36b9517e10cad6753181fb61f68ec8d18216ecc3,3187,199,sdv-pii-g99js,5,0,13,16,204,5,65,2,1,202206080418,-1,-1,0
1935,286078,11,17,14,17,4,112^112^100^0^27,0,sdv-pii-39v1e,sdv-pii-s9ikj,sdv-pii-v6sgy,8dbba6fa7798c385124ff591904f7dac1c2036c1,3187,194,sdv-pii-y0bwp,8,0,13,14,873,6,363,3,0,202206081468,-1,-1,0
1936,125878,11,17,14,17,5,78^168^203^0^191,0,sdv-pii-7ysty,sdv-pii-6nk8q,sdv-pii-419x9,d6adefe5af67ae800d4cfc94459f52418ee17c65,3,137,sdv-pii-cgw9n,0,9,11,19,776,6,2447,2,0,202206081389,-1,-1,0
1937,243316,14,15,11,15,9,98^78^98^98^98,0,sdv-pii-6xt9w,sdv-pii-1j9og,sdv-pii-a2m18,ba8e89fc7cc43d4fec6605f1860482e0d3d3a770,1,168,sdv-pii-bz8uf,6,9,11,20,670,12,2395,2,1,202206081689,-1,-1,0
1938,101747,14,17,16,17,6,98^199^112^78^98,0,sdv-pii-1aw2q,sdv-pii-pkdui,sdv-pii-56arc,0c7b8bcc1e8278af017da03e410f0d34954df254,186,157,sdv-pii-zs3vv,2,4,13,20,179,5,1092,2,0,202206081379,1,-1,100
1939,230452,14,16,14,12,5,65^65^0^210^10,0,sdv-pii-ewl78,sdv-pii-3rw6l,sdv-pii-s1edk,335cda347fde308609b45312567b56dfe6fa9935,3187,150,sdv-pii-36p0t,0,9,11,20,228,6,464,5,0,202206082199,-1,-1,0
1940,268695,10,17,10,17,7,112^98^78^57^213,0,sdv-pii-psl89,sdv-pii-fjqjc,sdv-pii-lxk0f,206f7bc13ec7c6b136ab04106853d8c6e31fbffd,2774,24,sdv-pii-n8tb4,0,2,13,18,122,10,519,2,0,202206080684,-1,-1,0
1941,131922,14,17,14,17,5,78^98^0^65^98,0,sdv-pii-vb2po,sdv-pii-vhcm5,sdv-pii-cbxu3,a6f40e36a4df17eb23baceafa8b8a839ff05d4fa,2244,219,sdv-pii-n80g9,9,8,13,18,311,6,747,9,0,202206081971,-1,-1,0
1942,265194,10,17,14,17,9,78^168^203^191^0,0,sdv-pii-gv1ia,sdv-pii-jlo5t,sdv-pii-xuztk,f8640277ed0da3c8aa27259ffb6cad9b308ebf1d,139,38,sdv-pii-r32e6,8,1,13,20,436,8,1602,2,0,202206081244,-1,-1,0
1943,121928,16,17,14,17,6,168^96^112^57^98,0,sdv-pii-tye69,sdv-pii-el5jx,sdv-pii-i9v5z,f8640277ed0da3c8aa27259ffb6cad9b308ebf1d,0,219,sdv-pii-xw9mz,1,0,13,16,415,6,1879,2,0,202206081338,-1,-1,0
1944,186932,10,17,14,17,9,216^0^168^77^112,43,sdv-pii-5zvtv,sdv-pii-odcnc,sdv-pii-e7gx7,a4db5f674b12a14c7a1954433e671a93ba20aa7f,321,166,sdv-pii-ewear,0,0,13,19,1244,10,58,2,0,202206080670,-1,-1,0
1945,180457,16,17,10,11,9,213^78^168^57^98,0,sdv-pii-inx4o,sdv-pii-n7yux,sdv-pii-js3jl,fc832e8e0595603e2ad83130fa1a40746c393984,0,30,sdv-pii-nwgsi,3,0,11,17,632,12,158,2,1,202206082175,-1,-1,0
1946,277958,14,17,14,17,8,216^0^117^59^7,0,sdv-pii-5ata0,sdv-pii-mu49l,sdv-pii-r65wp,8b723b66c439b6c87564bd024c13157b16d20923,1904,204,sdv-pii-8gvqu,0,0,13,20,1482,12,1918,2,0,202206081292,-1,-1,0
1947,182653,14,17,14,17,7,49^168^77^0^195,0,sdv-pii-pz5z2,sdv-pii-n3wo5,sdv-pii-wq895,645e57afbbafce5159ab7fe956837c40103f33c9,0,0,sdv-pii-6pwro,0,0,13,20,491,6,2444,2,0,202206081969,-1,-1,0
1948,166461,14,11,14,11,0,216^0^117^86^59,0,sdv-pii-6v4il,sdv-pii-c7l9p,sdv-pii-zlek3,9c4c4e2467684537554e425a08ef61f0cfee9e7c,170,69,sdv-pii-fpnll,0,2,13,16,137,13,166,2,0,202206081861,-1,-1,0
1949,210812,14,17,14,11,9,98^112^112^98^98,0,sdv-pii-p0c99,sdv-pii-48qv2,sdv-pii-x5x7b,39c20be9cce448a7128ede705bc005bbd0a60a63,8,211,sdv-pii-lmyly,0,0,13,16,838,4,2413,2,1,202206082043,-1,-1,100
1950,263403,10,17,14,17,0,65^16^86^220^152,0,sdv-pii-m3dcw,sdv-pii-1tktc,sdv-pii-bzy8h,d6e098d48961d23729d1250e2ac5ac00d696edb6,1,101,sdv-pii-5yz4v,0,9,13,16,1242,4,1315,10,0,202206082238,-1,-1,0
1951,187763,16,10,14,10,0,0,0,sdv-pii-qjicc,sdv-pii-mxa50,sdv-pii-ag687,9e5226ef81bf205dfe0ceefd6b7124ead82a6416,0,153,sdv-pii-dgi4f,0,9,13,19,1405,4,2047,2,0,202206081743,-1,-1,0
1952,110628,14,17,14,17,9,44^168^66^205^193,0,sdv-pii-ols7y,sdv-pii-9y7pp,sdv-pii-v9m4w,0c7b8bcc1e8278af017da03e410f0d34954df254,1,95,sdv-pii-pz64t,4,9,13,16,1221,9,2900,2,0,202206082268,-1,-1,0
1953,119807,16,17,14,17,6,59^216^100^119^18,0,sdv-pii-7k3k7,sdv-pii-qvvbg,sdv-pii-3s0at,58ad3133d62eb8b16254077e49ece31be9c8e306,0,180,sdv-pii-xyeh0,0,9,13,20,576,7,662,7,0,202206081950,-1,-1,100
1954,112502,16,17,10,17,8,10^78^17^98^112,0,sdv-pii-s1qgn,sdv-pii-w9lrb,sdv-pii-ptpx4,1eba881ea576fc05dfe457dd2111cd1505caa5a8,1,151,sdv-pii-ofrs5,0,9,13,20,545,4,2586,2,0,202206081271,-1,-1,0
1955,127763,14,17,10,17,5,171^0^203^168^109,0,sdv-pii-uqr0j,sdv-pii-4fe3f,sdv-pii-xdsnl,58ad3133d62eb8b16254077e49ece31be9c8e306,2397,155,sdv-pii-jq8wt,0,9,13,18,1416,6,1543,2,0,202206081628,-1,-1,0
1956,109860,15,17,14,17,9,199^65^218^102^20,0,sdv-pii-mtgnw,sdv-pii-940zg,sdv-pii-6d1kt,206f7bc13ec7c6b136ab04106853d8c6e31fbffd,966,202,sdv-pii-5l46w,9,1,14,20,703,2,453,2,1,202206081635,-1,-1,0
1957,164425,16,17,14,17,3,171^0^168^100^157,0,sdv-pii-kzx2w,sdv-pii-tynkj,sdv-pii-cg3vv,0c6511c2a3ee845891c5658d37d9b61a1e7a4179,0,190,sdv-pii-21ebu,0,0,13,15,122,7,2806,3,1,202206081899,-1,-1,0
1958,213279,10,17,16,17,0,78^8^199^57^112,0,sdv-pii-fguaz,sdv-pii-x4zhe,sdv-pii-c5t8t,14cbe3735e6fd61add145586131b3cab9eb4280b,120,59,sdv-pii-m3plb,0,4,13,20,1471,4,2728,2,1,202206082271,-1,-1,0
1959,161161,10,17,14,17,2,86^98^104^86^21,0,sdv-pii-m40zb,sdv-pii-6uxon,sdv-pii-sne2x,f8522f3692a0433a305f37d32b16e94df3d6cc22,2735,216,sdv-pii-ha4ek,2,0,13,17,1285,6,2535,3,0,202206080617,1,-1,0
1960,230745,10,16,14,13,0,195^49^220^112^0,0,sdv-pii-9tybd,sdv-pii-fmhqy,sdv-pii-cww3z,cc4efab6bac239f036a6e6ebb066adf92dcbca53,1326,61,sdv-pii-y4fqs,3,0,13,14,330,6,1815,2,1,202206082226,1,-1,0
1961,232731,14,16,14,10,0,98^98^78^98^213,0,sdv-pii-3v9dz,sdv-pii-pwwfh,sdv-pii-rgkv9,649d02b90c5b67640c52888c4b91200d886cba83,2263,156,sdv-pii-pjhpe,0,9,11,19,358,3,81,2,1,202206080539,-1,-1,0
1962,189357,10,17,14,17,0,78^98^17^98^0,0,sdv-pii-h7xt9,sdv-pii-c0vgt,sdv-pii-fsd2l,121eacca77fc36a02d7cb6be12d8a9f3b369905a,1,106,sdv-pii-71rdv,5,9,13,20,1245,8,221,2,0,202206081686,-1,-1,0
1963,271554,10,17,14,17,6,168^143^112^98^219,0,sdv-pii-sdp54,sdv-pii-u99c7,sdv-pii-f2dqm,649d02b90c5b67640c52888c4b91200d886cba83,56,201,sdv-pii-ezqfm,0,9,13,14,439,13,1221,2,0,202206082204,-1,-1,0
1964,278064,16,17,14,17,4,112^98^112^78^0,0,sdv-pii-9trop,sdv-pii-94pmo,sdv-pii-0o2yx,121eacca77fc36a02d7cb6be12d8a9f3b369905a,3187,201,sdv-pii-eyvve,0,0,13,19,1111,7,1185,3,1,202206082310,-1,-1,0
1965,253873,14,17,14,17,6,220^62^44^155^2,0,sdv-pii-owdev,sdv-pii-aiy10,sdv-pii-6swr5,0c6511c2a3ee845891c5658d37d9b61a1e7a4179,1,70,sdv-pii-f4rb6,7,5,13,13,492,4,990,2,0,202206082087,-1,-1,0
1966,222589,11,17,10,17,4,0,0,sdv-pii-dg4bl,sdv-pii-by8oj,sdv-pii-v99jg,3a705744387ea91d68ce6b8172b528c53df49185,0,135,sdv-pii-2tiik,0,8,13,15,682,7,50,2,1,202206081777,-1,-1,0
1967,282303,10,17,14,17,2,78^98^98^0^98,0,sdv-pii-gsvol,sdv-pii-qvfe0,sdv-pii-rnua7,f5aa3f860418c4ac15f8ec6459c2ec300d852025,395,3,sdv-pii-w9s98,0,2,13,15,205,8,1742,3,0,202206081406,-1,-1,0
1968,152690,10,17,14,17,0,86^169^43^199^117,161,sdv-pii-wnmb0,sdv-pii-hrhbb,sdv-pii-se16o,c07287c465dc24013ec0d11a16ec6b4fb88658be,2165,3,sdv-pii-9cr07,1,7,13,14,1451,15,2773,2,0,202206082201,-1,-1,100
1969,164373,14,17,14,17,3,98^10^65^173^65,0,sdv-pii-36f4a,sdv-pii-28qmm,sdv-pii-4ufjt,33fb67c0403e509668a3ceed49b220d82be1ab4a,2409,6,sdv-pii-d1qza,6,0,13,16,914,9,2841,3,0,202206080860,-1,-1,0
1970,182645,14,17,10,15,0,171^169^216^213^65,0,sdv-pii-nj11y,sdv-pii-1uxwq,sdv-pii-zbdm2,4812cc4eada85eb14f51741f18cb13c45868e560,126,202,sdv-pii-6soel,6,0,13,19,1229,12,3087,2,0,202206082020,-1,-1,0
1971,105157,16,17,14,17,0,157^191^168^111^119,0,sdv-pii-buc9g,sdv-pii-5d37v,sdv-pii-aw90j,e3ed5694ab2a10027f92c8892aced24b46439799,3187,69,sdv-pii-dt0t2,5,9,13,18,744,5,1181,2,0,202206081811,-1,-1,0
1972,161697,16,17,14,17,6,112^213^112^57^98,0,sdv-pii-vql9t,sdv-pii-q1sk4,sdv-pii-z1n89,f5aa3f860418c4ac15f8ec6459c2ec300d852025,1090,11,sdv-pii-82doz,7,9,11,20,396,5,3109,2,1,202206082202,-1,-1,100
1973,230446,16,17,14,17,9,216^98^98^213^199,0,sdv-pii-jfip2,sdv-pii-i3m62,sdv-pii-qq002,d6cc4d395c5ed5a2c31fa0a5cb28f71b3568f389,0,156,sdv-pii-e4ds2,7,0,13,20,317,13,256,2,0,202206082079,-1,-1,0
1974,216945,14,17,14,17,9,152^65^39^65^117,0,sdv-pii-of952,sdv-pii-rlupy,sdv-pii-4hhc4,9d5d439d8c887a778e8f90e3299c760d0d1e613d,1187,200,sdv-pii-jpl8t,7,9,13,16,47,12,1078,2,0,202206081646,-1,-1,0
1975,256280,11,17,14,16,3,65^63^65^65^0,0,sdv-pii-gktjl,sdv-pii-dzyxr,sdv-pii-3pnux,31aebfe6a12ce22539e1143dbfc737e6a3da852a,3187,218,sdv-pii-o7xeh,3,0,13,13,666,3,3124,2,0,202206080419,-1,-1,0
1976,229353,10,16,14,10,0,168^25^203^109^80,0,sdv-pii-rma87,sdv-pii-j7ayp,sdv-pii-zbwy1,0c7b8bcc1e8278af017da03e410f0d34954df254,4,143,sdv-pii-vqjmy,0,0,13,16,1007,5,1483,2,1,202206080667,1,-1,0
1977,158754,14,17,10,11,8,100^171^216^169^168,0,sdv-pii-pprbf,sdv-pii-tz28u,sdv-pii-2qzx5,0c6511c2a3ee845891c5658d37d9b61a1e7a4179,920,177,sdv-pii-celbx,2,0,13,17,1192,11,2615,2,1,202206081644,1,-1,0
1978,158233,10,17,14,17,9,216^0^171^100^191,0,sdv-pii-q53mc,sdv-pii-du48a,sdv-pii-4ywcx,da43cb15ed2d50d32fb518343f86b8db4c7774bc,0,149,sdv-pii-kpa3e,0,0,13,14,54,8,2087,4,0,202206081647,-1,-1,0
1979,126703,11,17,14,17,4,168^78^112^157^112,0,sdv-pii-lfeca,sdv-pii-xmzm5,sdv-pii-4m93t,7641b2761cee701b42acba37361a7cc417e69c74,0,117,sdv-pii-v879k,0,9,13,17,380,7,2699,6,1,202206082149,1,-1,0
1980,146331,15,17,16,16,5,0,0,sdv-pii-fxh4r,sdv-pii-l9wn5,sdv-pii-p6cbr,645e57afbbafce5159ab7fe956837c40103f33c9,0,63,,0,0,11,19,961,5,141,2,0,202206082108,-1,-1,0
1981,132184,14,17,14,14,0,169^168^199^203^117,0,sdv-pii-s9vvw,sdv-pii-o0wxy,sdv-pii-dcjsq,206f7bc13ec7c6b136ab04106853d8c6e31fbffd,0,115,sdv-pii-7dh7h,0,9,13,10,1066,11,1680,2,0,202206081928,1,-1,0
1982,148756,14,17,16,14,0,216^0^171^78^0,0,sdv-pii-almzf,sdv-pii-2fgz2,sdv-pii-44l76,62aedb0ebb20d7a6568d64a0b105dc3a8fe6d5f9,54,155,sdv-pii-tyu1g,0,9,11,18,74,8,2597,2,1,202206081748,-1,-1,0
1983,245554,16,17,10,17,4,39^86^168^152^56,0,sdv-pii-tw371,sdv-pii-r7zyb,sdv-pii-3aeoa,e9b246565ea0affb4340f5ce05711f06c0a579a1,0,126,sdv-pii-8zfx4,3,0,11,19,281,2,1593,4,1,202206080639,-1,-1,0
1984,197717,14,17,14,17,8,109^199^220^168^16,0,sdv-pii-9pf9z,sdv-pii-s8b8y,sdv-pii-73bgc,97d58363741b39e8d6fce7921d93f90aa31985f2,1,24,sdv-pii-6nmvs,7,0,13,18,1191,6,1163,2,0,202206081022,1,-1,0
1985,240347,14,17,14,17,9,112^98^78^57^213,0,sdv-pii-fi4na,sdv-pii-dhr0y,sdv-pii-ybhtu,645e57afbbafce5159ab7fe956837c40103f33c9,0,73,sdv-pii-muwsn,0,0,13,20,1202,4,1625,2,1,202206081865,-1,-1,0
1986,218309,16,17,14,11,9,199^203^62^15^44,0,sdv-pii-5zhr4,sdv-pii-3nuj7,sdv-pii-tq670,d6adefe5af67ae800d4cfc94459f52418ee17c65,762,220,sdv-pii-wgpsq,6,4,13,20,591,12,2803,2,1,202206080986,-1,-1,0
1987,233680,16,16,10,16,0,0,0,sdv-pii-wuvc5,sdv-pii-tp3o4,sdv-pii-okjz3,0c6511c2a3ee845891c5658d37d9b61a1e7a4179,2,205,sdv-pii-ya9r3,0,1,14,13,518,6,271,2,1,202206081485,-1,-1,0
1988,211850,11,17,14,17,4,112^27^27^220^39,0,sdv-pii-5vly3,sdv-pii-ziu63,sdv-pii-dd9up,d6cc4d395c5ed5a2c31fa0a5cb28f71b3568f389,2098,218,sdv-pii-0o63u,0,7,13,19,1155,6,1181,3,0,202206081999,-1,-1,0
1989,263479,14,17,14,17,4,168^62^86^20^104,57,sdv-pii-ku2x3,sdv-pii-rsdz8,sdv-pii-55i2k,7688083b3c33431c515273d1b258094d55b4cc5d,0,215,sdv-pii-l4u3x,0,0,13,16,338,9,2868,3,0,202206082164,1,-1,100
1990,268835,10,17,14,17,4,168^112^112^98^65,0,sdv-pii-2hm4s,sdv-pii-m6e8x,sdv-pii-qiq6l,3fd2400ef92820ec316c63e9f60fe65adac59f75,560,25,sdv-pii-bx12u,0,9,13,13,448,4,1850,2,0,202206080991,-1,-1,100
1991,214703,16,11,14,17,9,78^98^112^199^98,0,sdv-pii-uk5mm,sdv-pii-fl1tb,sdv-pii-1jief,649d02b90c5b67640c52888c4b91200d886cba83,2664,212,sdv-pii-rqjge,7,0,13,19,1356,8,2985,2,0,202206080685,1,-1,100
1992,142720,10,11,14,14,0,171^0^112^216^168,0,sdv-pii-adftf,sdv-pii-71pei,sdv-pii-74h66,26e44bb0dfa8bf036c59bf323ca84d8cc4e3cbcb,406,145,sdv-pii-eywvf,0,9,13,16,1236,6,3182,2,0,202206081812,-1,-1,0
1993,161683,11,15,14,17,0,171^169^65^172^216,0,sdv-pii-75ezc,sdv-pii-s34a0,sdv-pii-9te9l,e5920f1fdc6ef17d8bbaffa74d5b7159bc65eb91,105,178,sdv-pii-i9paf,9,9,13,20,707,3,139,2,0,202206080379,-1,-1,0
1994,124538,16,17,14,11,9,216^171^0^49^98,0,sdv-pii-garmw,sdv-pii-e4afs,sdv-pii-bkfhr,c79f10cf00438f227d16311908a4e5484ed18dda,1133,117,sdv-pii-c90jb,9,9,13,20,242,10,150,2,1,202206080732,1,-1,100
1995,264789,14,17,14,17,9,98^98^78^98^98,0,sdv-pii-oeufm,sdv-pii-y66ej,sdv-pii-hjoh2,029eb015b4067bbe7655dd2549a352e14b22e536,3187,192,sdv-pii-voayh,2,2,13,20,1460,7,759,2,1,202206082018,-1,-1,0
1996,169740,16,17,14,17,9,169^199^27^39^94,0,sdv-pii-wd1ym,sdv-pii-lxwka,sdv-pii-152qg,206f7bc13ec7c6b136ab04106853d8c6e31fbffd,0,91,sdv-pii-6p1wh,0,3,11,14,1006,4,360,2,1,202206081545,-1,-1,0
1997,283200,11,17,14,17,4,109^39,161,sdv-pii-bsoms,sdv-pii-m5pvo,sdv-pii-1c67o,645e57afbbafce5159ab7fe956837c40103f33c9,2726,144,sdv-pii-2zvp4,6,8,13,20,1419,2,879,2,0,202206081091,-1,-1,0
1998,263089,11,17,16,17,6,96^171^16^40^96,0,sdv-pii-o5os9,sdv-pii-oe4ub,sdv-pii-p4ffq,645e57afbbafce5159ab7fe956837c40103f33c9,0,171,sdv-pii-ymgdb,0,0,11,20,404,8,788,3,0,202206081735,-1,-1,0
1999,124959,13,12,14,16,0,27^27^65^16^27,0,sdv-pii-df2rm,sdv-pii-jdiy5,sdv-pii-77vja,0c7b8bcc1e8278af017da03e410f0d34954df254,48,111,sdv-pii-ug24t,4,7,13,20,362,7,170,3,1,202206080767,-1,-1,0
2000,240350,14,17,14,17,0,39^183^168^183^10,0,sdv-pii-8fhi4,sdv-pii-chaid,sdv-pii-z3tjw,57ee4f6ff9e3470b62ac0708c893fc00fe3c86d2,1865,147,sdv-pii-39ii3,0,9,13,19,542,8,736,2,0,202206080840,-1,-1,0
2001,265911,16,16,14,17,9,65^63^65^65^0,0,sdv-pii-8odcc,sdv-pii-poccd,sdv-pii-d21c5,645e57afbbafce5159ab7fe956837c40103f33c9,2222,180,sdv-pii-hkbu5,0,9,13,17,862,4,3096,2,0,202206080977,-1,-1,0
2002,202416,15,17,14,17,5,78^112^8^57^157,0,sdv-pii-7gber,sdv-pii-o9ccw,sdv-pii-btbet,7641b2761cee701b42acba37361a7cc417e69c74,28,5,sdv-pii-0ptcy,0,0,14,20,827,9,188,2,0,202206081916,-1,-1,0
2003,229793,16,17,14,17,0,98^199^112^78^98,0,sdv-pii-eb55e,sdv-pii-lm0iz,sdv-pii-mllt2,645e57afbbafce5159ab7fe956837c40103f33c9,430,135,sdv-pii-wy4nu,0,0,13,18,318,5,1784,2,1,202206081767,-1,-1,0
2004,137185,14,17,14,17,0,98^98^65^199^65,0,sdv-pii-ahuq9,sdv-pii-6j0dq,sdv-pii-cw3gx,9e5226ef81bf205dfe0ceefd6b7124ead82a6416,0,97,sdv-pii-fk6p9,0,0,10,20,1284,1,171,3,1,202206081690,-1,-1,0
2005,215011,15,17,16,17,9,98^98^65^199^65,0,sdv-pii-xc27p,sdv-pii-1o697,sdv-pii-97065,649d02b90c5b67640c52888c4b91200d886cba83,0,60,sdv-pii-xmwk4,7,0,13,20,216,3,1737,3,0,202206082235,-1,-1,0
2006,122338,10,11,14,11,0,117^169^219^86^199,0,sdv-pii-nhnms,sdv-pii-00as5,sdv-pii-zgq7r,fb9e931ea391faa3721cb9030738783293385dea,115,47,sdv-pii-5f61j,5,2,11,20,95,5,578,2,0,202206081916,-1,-1,0
2007,146480,16,17,14,17,5,195^49^220^86^86,0,sdv-pii-4mkhi,sdv-pii-vsq7k,sdv-pii-fuaw6,6d8382f7ffdb75d21dd8a7a67d35db67a5cf4b94,6,195,sdv-pii-4unxe,0,9,13,20,1114,5,3135,2,0,202206081823,-1,-1,0
2008,282996,14,17,14,16,9,213^25^199^96^21,0,sdv-pii-3m2iv,sdv-pii-8addn,sdv-pii-0ojiz,649d02b90c5b67640c52888c4b91200d886cba83,100,118,sdv-pii-9271i,0,9,11,20,29,10,2927,2,0,202206081985,-1,-1,0
2009,131341,14,11,14,10,0,78^98^0^98^98,0,sdv-pii-r4edd,sdv-pii-u0j9a,sdv-pii-o0ikq,206f7bc13ec7c6b136ab04106853d8c6e31fbffd,308,60,sdv-pii-2tbgb,0,0,11,20,1054,5,2338,3,0,202206081332,-1,-1,100
2010,179821,10,17,14,17,3,49^78^0^98^0,0,sdv-pii-i3kqr,sdv-pii-j0uow,sdv-pii-bdaiv,39c20be9cce448a7128ede705bc005bbd0a60a63,7,18,sdv-pii-fa6uq,9,8,13,20,1193,1,1048,5,0,202206080797,-1,-1,0
2011,225159,11,17,10,15,7,98^98^78^98^98,0,sdv-pii-jrapq,sdv-pii-8k241,sdv-pii-7noxd,c4d3ed25402e08c1d3633c806bc0987219a36edb,135,113,sdv-pii-7bg3q,0,0,13,20,930,10,3128,2,0,202206082132,-1,-1,0
2012,265672,14,17,14,17,6,168^78^98^98^203,0,sdv-pii-vidpr,sdv-pii-mke1f,sdv-pii-rg8bw,9c4c4e2467684537554e425a08ef61f0cfee9e7c,112,159,sdv-pii-d6ecp,3,0,13,15,780,7,889,2,0,202206082245,-1,-1,0
2013,226427,14,17,14,17,9,78^98^98^213^116,0,sdv-pii-e9l9u,sdv-pii-i13p1,sdv-pii-eajds,db8f96150d0994b8829f81245777be46b3d1e8b6,66,85,sdv-pii-z83fw,0,2,10,15,1322,4,763,2,1,202206081010,-1,-1,0
2014,178696,11,17,14,17,9,98^98^78^10^206,0,sdv-pii-o5zjq,sdv-pii-tu4qc,sdv-pii-9dctb,14cbe3735e6fd61add145586131b3cab9eb4280b,0,67,sdv-pii-tl20t,0,0,11,19,942,10,2801,2,0,202206082219,-1,-1,0
2015,265595,11,17,14,17,5,213^57^98^168^203,0,sdv-pii-c8hqq,sdv-pii-6amju,sdv-pii-i59cx,39c20be9cce448a7128ede705bc005bbd0a60a63,5,74,sdv-pii-nn8pn,0,0,13,20,1433,13,1347,2,0,202206081134,-1,-1,0
2016,169426,14,11,14,16,0,78^98^112^98^98,0,sdv-pii-7m2sn,sdv-pii-f7lsh,sdv-pii-vwdhg,109e82273c3390cbefcb8658ce12568e83e91d4b,1,14,sdv-pii-zk1z8,1,0,13,20,671,10,2562,8,0,202206081213,-1,-1,0
2017,246566,16,15,16,17,0,98^65^98^65^98,0,sdv-pii-mj1co,sdv-pii-w9sfm,sdv-pii-b9x2r,121eacca77fc36a02d7cb6be12d8a9f3b369905a,2761,62,sdv-pii-i72qg,0,9,13,15,969,17,1637,2,0,202206081091,-1,-1,0
2018,157370,11,17,10,17,5,177^206^16^211^30,0,sdv-pii-m170z,sdv-pii-ntv10,sdv-pii-odi3w,0dea855e6e3ebbd683a009da861558a52312adbe,2084,206,sdv-pii-lm5yg,3,0,13,20,1305,5,3115,2,0,202206080306,-1,-1,0
2019,166123,16,17,14,17,9,171^10^98^98^78,0,sdv-pii-n8ebh,sdv-pii-wcebx,sdv-pii-it1pr,649d02b90c5b67640c52888c4b91200d886cba83,3187,13,sdv-pii-o0lx7,4,9,13,18,897,9,1387,2,0,202206082083,-1,-1,0
2020,113431,16,17,14,15,4,171^0^168^100^157,0,sdv-pii-0qm2y,sdv-pii-0fk4t,sdv-pii-m2nvv,8bfd032b50b89d2eaa8c957052a757c6739d1438,872,205,sdv-pii-vrnjd,0,1,13,18,370,7,1600,2,0,202206081999,-1,-1,0
2021,137114,14,16,16,17,9,0,0,sdv-pii-wvy6r,sdv-pii-lugdx,sdv-pii-z82wl,58f6c6757dd0d0b121c3fdf7c393d5fff7edb661,1147,132,sdv-pii-lw7g7,8,4,11,20,265,7,1122,4,1,202206081352,-1,-1,0
2022,183878,14,17,10,17,2,98^98^78^10^206,0,sdv-pii-5jo73,sdv-pii-majf7,sdv-pii-lelp6,121eacca77fc36a02d7cb6be12d8a9f3b369905a,231,45,,2,0,13,20,1471,4,1571,2,0,202206081692,-1,-1,20
2023,135074,14,16,14,17,0,104,0,sdv-pii-5mlvu,sdv-pii-m55f2,sdv-pii-hbopz,acd669df05b510fe7854cbc1a1c8fa6e3508c18a,0,19,sdv-pii-y5mwq,0,3,10,17,1064,8,1351,2,1,202206082151,-1,-1,0
2024,195782,14,17,16,13,9,171^10,0,sdv-pii-gbcdo,sdv-pii-eqktf,sdv-pii-zyfxd,dd7417e7facad20e06a60f693fb57b0306f22368,3187,173,sdv-pii-h4mq1,2,7,11,19,682,9,1879,7,1,202206081151,-1,-1,0
2025,182009,10,17,14,17,0,168^78^112^98^8,0,sdv-pii-iqs2x,sdv-pii-ns3v6,sdv-pii-npzy8,3a705744387ea91d68ce6b8172b528c53df49185,4,109,sdv-pii-2sy4a,0,6,13,20,1178,6,1593,2,1,202206081323,-1,-1,0
2026,169672,14,17,14,17,4,78^98^98^86^109,0,sdv-pii-uhzt1,sdv-pii-i3bc7,sdv-pii-a26wf,649d02b90c5b67640c52888c4b91200d886cba83,1027,5,sdv-pii-fjyex,0,0,14,20,746,18,1344,2,1,202206082006,-1,-1,0
2027,130895,14,16,14,16,4,86^88^45^86^119,0,sdv-pii-oxbq0,sdv-pii-kwb94,sdv-pii-vtq0t,9dcd2f59b0f2b38cdf8ccb4527d82f81a77bb4c4,3187,136,sdv-pii-s9fdp,2,6,13,17,1230,9,2135,6,0,202206081336,-1,-1,0
2028,191107,10,17,16,17,4,98^112^0^112^0,0,sdv-pii-0pzp6,sdv-pii-dvcku,sdv-pii-1kyaz,58ad3133d62eb8b16254077e49ece31be9c8e306,219,88,sdv-pii-w24gv,0,0,13,19,501,10,2151,3,0,202206081407,-1,-1,0
2029,202097,10,11,14,17,9,96^213^96^44^44,0,sdv-pii-mx3n3,sdv-pii-cka1a,sdv-pii-dhzkz,649d02b90c5b67640c52888c4b91200d886cba83,45,172,sdv-pii-090ad,1,2,13,20,827,6,130,13,0,202206081766,-1,-1,0
2030,228916,14,11,14,17,9,78^98^98^213^57,0,sdv-pii-md7kj,sdv-pii-b5w0e,sdv-pii-k1l2r,029eb015b4067bbe7655dd2549a352e14b22e536,3187,82,sdv-pii-dbyg5,9,9,11,20,1322,10,1545,2,1,202206081019,-1,-1,0
