,log_id,label,user_id,age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,net_type,task_id,adv_id,creat_type_cd,adv_prim_id,inter_type_cd,slot_id,site_id,spread_app_id,hispace_app_tags,app_second_class,app_score,ad_click_list_v001,ad_click_list_v002,ad_click_list_v003,ad_close_list_v001,ad_close_list_v002,ad_close_list_v003,pt_d,u_newsCatInterestsST,u_refreshTimes,u_feedLifeCycle
1110,648101759,0,100600,7,2,14,274,3,34,8,30,198,2101,7,13218,14981,5,1516,5,15,1,115,15,21,10.0,34515^29448^32895^10769^32842,1231^1411^1672^1513^1039,325^327,24107,1218,173,202206030764,78^51^96^117^178,8,17
1111,327946784,0,100694,6,2,21,143,4,29,8,27,345,2272,7,17616,16971,7,1698,4,15,1,314,22,15,10.0,14995,1036^1899^1138^1964^1947,309^162^312^190,24107,1411^1466^1345^1955^1067,173,202206030623,65^199^168^65^21,6,17
1112,351422683,0,100353,8,2,35,306,5,34,3,25,191,1718,6,26476,15542,10,1651,4,17,1,362,50,14,10.0,35176^18047^33264^29073^35465,2035^1296^1535^1060^1291,114^227^240^190^162,24107,1218,173,202206030907,78^199^112^112^157,5,17
1113,50189114,0,101532,8,2,24,151,4,20,8,23,257,2402,4,28363,20587,8,1464,4,60,1,198,50,15,10.0,35422^36344^26780,1858^1082^1036^1392^2001,190^336^312^321^162,15684^26873^20049^24330^15472,1218,173,202206029848,173^16^116^96^199,0,13
1114,675024944,0,100411,6,2,19,234,5,20,5,27,167,2541,7,11351,12406,10,1757,4,26,1,333,39,15,0.0,15603^32000^36316^36061,1694^1363^1223^1498,190^312^162^114,24107,1218,173,202206030679,219^112^199^112^168,5,17
1115,369549737,0,101634,8,2,27,146,4,12,8,32,169,2036,6,27304,19137,10,1776,5,20,1,238,42,18,10.0,36056^31706^30988^34868^14584,1858^1082^1036^1392^2001,168^312^309^344,24107,1218,173,202206030475,45^39^63^81^98,0,17
1116,135200959,0,100678,3,2,16,332,2,17,3,24,123,1605,7,19441,13100,8,1279,4,46,1,219,41,19,10.0,29156^24330^31740^18952^36314,1819^1112^1014^1114^1611,152^325^162^176^250,24107,1218,173,202206030034,168^65^173^59^62,7,17
1117,174541644,0,101116,7,3,41,425,2,34,2,13,218,2541,7,34197,16031,10,1749,5,31,1,289,43,15,10.0,27741^28511^34078^23554^34493,1892^1955^1499^1828^1795,190^186^306^114^372,24107,1218,173,202206030254,216^79^168^112^65,9,17
1118,612526866,0,100427,5,4,18,157,2,18,8,17,291,1362,3,17022,16504,2,2041,5,43,1,258,20,27,10.0,23988^32794^20558^30988^20072,1524^1542^1126^1515^1304,198^162,24107,1218,173,202206030915,57^17^108^112^98,7,17
1119,376493484,1,100084,2,2,34,320,2,18,6,33,301,1117,7,36252,22468,10,1072,4,23,1,371,12,19,10.0,24553^12211^21323^33052^27898,1036^1779,305^327^344^317^301,24107,1218,173,202206030413,171^65^199^186^112,9,17
1120,422351352,0,100778,8,2,20,158,5,30,6,31,219,2370,6,12637,15901,8,1054,4,38,1,372,29,16,10.0,30157^10625^25286,1837^1753^1149^1425^1750,162^114,24107,1218,173,202206031219,195^168^98^98^128,3,17
1121,449515536,0,100576,3,2,33,143,2,22,5,29,150,1886,3,11893,22108,8,1935,5,19,1,323,20,14,10.0,35388^23559^34426^13598^14953,1034^1236^1173,344,24107,1218,173,202206030291,63^207^220^153^168,7,17
1122,735174997,0,101583,4,4,32,344,2,34,2,17,205,2522,7,10240,10964,7,1114,4,44,1,276,52,25,10.0,36056^31706^30988^34868^14584,1413^1370^1112^1223^1419,312^367^332^152^168,24107,1218,173,202206030447,78^143^98^98^98,4,17
1123,16276657,0,100803,3,2,13,333,4,32,7,24,110,2312,7,13061,10761,10,1310,4,47,1,296,32,15,0.0,19051^16307,2035^1187^1898,190^162^327^210^251,24107,1218,173,202206030935,157^215^109^199^168,9,17
1124,549474023,0,100644,3,2,37,194,4,20,4,18,158,1213,7,24478,21662,8,1207,4,13,1,249,43,15,10.0,30683^23523,1524^1542^1126^1515^1304,309^162^312^190,24107,1023^1380,173,202206030825,216^57^98^112^57,9,17
1125,200495486,0,100228,7,2,26,321,3,22,5,28,299,2170,3,36344,17528,4,1789,3,46,1,127,33,24,10.0,26153^32000^31220^14851^11939,1036,186^162^301,24107,1218,173,202206030741,50^199^108^56^140,5,17
1126,522906577,0,101427,7,4,23,359,5,34,7,17,321,2126,6,33236,20636,8,1425,5,53,1,329,49,15,10.0,17020^16176^18917^15519^16502,2035^1690^1036^1502^1669,168^312^309^344,24107,1218,173,202206030716,27^25^27^27^169,6,17
1127,71616652,0,101527,8,2,40,166,2,18,5,20,149,2499,4,19984,12847,10,1044,4,27,1,266,34,17,0.0,24495^21172^17926^12566^11144,1858^1082^1036^1392^2001,141^168,24107,1218,367^298,202206030248,199^119^58^112^171,2,17
1128,796546206,0,100598,7,2,28,119,3,20,8,22,230,2367,7,26731,16017,8,1047,4,66,1,333,29,23,10.0,23001,1086^1004^1457^1369^1014,301^121^246^312^114,24368,1218,173,202206031166,168^65^173^59^62,2,17
1129,430635996,0,100256,7,4,16,236,5,34,2,14,276,1894,3,34466,19947,8,1350,5,13,1,101,48,21,10.0,35176^18047^33264^29073^35465,1230^1169^1518^1036^1244,293,24107,1411^1466^1345^1955^1067,173,202206030167,168^36^206^161^199,9,17
1130,859095533,0,101201,3,2,33,397,5,16,3,31,175,1686,4,24541,12862,10,1084,5,13,1,160,51,18,10.0,11434^31342^23565^35828^15203,1481^1577^1650^1624^1498,257^176,24107,1218,173,202206030730,88^140^207^176^15,8,17
1131,573803838,0,101200,8,4,17,143,3,13,8,14,118,1637,7,31031,12217,10,1521,4,67,1,193,26,17,10.0,32879^33386^24224^20967^11566,1036^2066^1023^1220^1558,296^235^114,24107,1218,173,202206030846,98^168^199^78^112,9,17
1132,206362874,0,101126,9,2,37,219,3,34,2,18,256,2239,7,10140,16710,10,1578,3,27,1,355,24,15,10.0,32414^20883^33764^30212^10625,1585^1690^1922^1056,212^190^301^132^306,24107,1218,173,202206030805,27^86^98^27^78,9,17
1133,392314566,0,101051,7,2,40,412,5,29,4,25,155,2454,3,28992,11510,3,2058,3,14,1,122,17,22,0.0,19427,1028^1380^1597,190^240^181^197^312,24107,1218,173,202206030220,195^112^153^116^119,7,17
1134,936916495,0,101377,8,2,26,417,3,23,5,20,274,2202,4,31486,15522,10,1016,3,59,1,230,28,14,10.0,10463^28900^35086^31323^27335,1056^2035^1235^2066^1343,168^312^309^344,24107,1218,173,202206030517,168^195^173^131,1,17
1135,488889066,0,100112,7,4,13,189,2,16,3,30,188,1990,7,13574,18009,8,1275,4,46,1,304,42,15,10.0,26153^32000^31220^14851^11939,1942,312^263^240,24107,1218,173,202206031064,57^98^22^98^112,9,17
1136,685537239,0,101188,7,4,44,364,3,32,2,15,140,1652,7,35023,12442,8,1646,5,13,1,194,27,20,10.0,16700^16760^15472^13929^35534,1892^1955^1499^1828^1795,190^208^199^162^152,24107,1218,173,202206030757,98^98^78^50^44,7,17
1137,911900147,0,101134,8,2,25,413,3,30,5,35,338,1292,6,33617,15235,8,1357,5,55,1,166,51,18,10.0,27741^28511^34078^23554^34493,1613^1161,190^168^114^240^257,24107,1218,173,202206031211,25^169^168^116^67,7,17
1138,95442994,0,100838,7,2,23,175,4,14,2,26,133,2246,7,16285,20459,8,1900,5,17,1,361,14,15,10.0,12931^33249^18800,1669^1065^1690^1382^1340,190^350^344^162^132,24107,1218,173,202206030109,194^86^112^119^114,9,17
1139,711145333,0,101082,3,2,27,395,2,34,3,18,217,2446,4,11706,15629,10,1195,3,37,1,101,52,19,0.0,29156^24330^31740^18952^36314,1195^1613^1149^1036^1795,350^162^190^317^309,24107,1218,173,202206030566,88^140^207^176^15,5,17
1140,844380502,0,100364,8,2,37,312,5,33,7,34,250,2175,6,20795,10111,8,1408,5,22,1,251,14,23,0.0,18465^33386^10312^21275^19042,1373^1482^1888,293,24107,1218,173,202206031003,169^37^150^112^25,9,17
1141,22631652,0,100743,8,4,43,282,4,34,7,13,295,2336,4,21623,23061,10,1341,5,38,1,329,17,28,0.0,34365^13246^11811^28700^29612,1493^1572^1561^1481^1342,168^309^162^240,24107,1218,173,202206030614,117^194^199^65^128,9,17
1142,841112715,0,100376,7,2,43,266,2,32,7,15,139,1874,7,30477,23365,10,1611,5,24,1,338,34,17,10.0,15603^32000^36316^36061,1694^1363^1223^1498,312^280^162^305^367,24107,1218,173,202206030586,78^51^96^117^178,8,17
1143,773478565,0,100562,6,2,16,230,4,23,5,16,197,2430,6,36209,13166,5,1084,5,25,1,159,18,23,10.0,11623^13391^22937^15355^12298,1633^1830^1220^2001^1173,293,24107,1218,173,202206031412,172^112,9,17
1144,924285846,0,100294,7,2,43,252,2,14,3,27,197,2373,7,36302,21914,8,1118,4,35,1,210,50,15,10.0,11314^16979^27223^26153^14383,1034^1236^1173,162^190^240^280^206,24107,1218,173,202206030540,78^0^0^44^7,6,17
1145,953757770,0,100481,8,4,38,239,5,33,2,27,270,2393,7,16752,13325,10,1800,5,29,1,325,43,14,10.0,23720^31969^16725^26854^28084,2035^1296^1535^1060^1291,198^321^114^312^106,24107,1218,173,202206030416,205^98^108^199^37,9,17
1146,317511584,0,100380,3,2,27,135,3,13,6,32,197,2335,7,34321,11164,8,1960,4,14,1,146,34,16,10.0,17421^12384^28148,1342^1106^2035,312^280^162^305^367,24107,1218,173,202206031099,78^199^112^112^157,9,11
1147,652338116,0,101247,3,4,29,419,3,22,5,28,210,2225,7,32102,18790,8,2075,4,16,1,166,23,15,10.0,31517^26365,1944,212^190^301^132^306,24107,1218,173,202206031883,194^140^76^188^51,5,17
1148,688467214,0,100930,4,4,45,320,2,31,2,13,272,1643,7,33620,15499,8,1227,4,13,1,346,51,15,10.0,17474^15663^20558^17312^24479,1522^1914^1717^1875^1065,210^309^280^327^305,24107,1218,173,202206030850,8^168^44^44^85,4,17
1149,806983354,0,100722,8,4,40,178,2,32,2,15,304,1087,7,30529,11810,8,1267,4,29,1,201,28,19,10.0,22983^33167^15603,1636^1044^1692^1302^1482,312^304,24107,1218,173,202206030693,220^191^30^142^39,7,17
1150,900319699,0,101640,6,2,41,339,5,14,2,20,267,1751,7,32428,18842,10,1231,5,14,1,230,28,15,10.0,26573^15765^24055^19163^20869,1413^1370^1112^1223^1419,162^111^346^197^349,24107,1218,173,202206031118,98^98^98^25^12,3,13
1151,275313276,0,100109,8,2,31,149,3,34,5,20,292,2330,4,35742,20023,8,1583,5,21,1,182,22,27,0.0,24055^14747^13947^26228^31382,1126^1037^1730^1719^1382,312,24107,1218,173,202206030972,216^206^59^27^112,6,17
1152,143503307,0,100526,8,2,14,159,3,26,6,31,312,1915,4,20982,13044,10,1584,5,35,1,113,43,20,10.0,20974^15666^32675^26463,1280^1492^1293^1236^1836,190^325^257^162^344,24107,1218,173,202206030603,39^98^220^114^10,5,17
1153,451742609,0,101505,5,2,13,221,5,12,8,28,260,2251,3,32155,14365,8,1668,3,14,1,152,26,17,10.0,33350^15103^32776^26597^12165,1779,168^312^309^344,24107,1218,173,202206030677,173^16^116^96^199,5,17
1154,349887040,0,101016,5,2,15,409,2,15,6,36,317,2178,7,23561,10803,8,1044,3,17,1,186,35,16,10.0,34455^24498^25460^22250,1112^1373^1719^1633^1340,212^190^301^132^306,15684^26873^20049^24330^15472,1218,173,202206030465,195^171^128^109,7,17
1155,86543280,0,100306,5,2,22,221,2,13,6,35,148,2265,7,34171,16886,10,1192,4,58,1,271,37,16,10.0,34365^16066^25770^26252^35922,1694^1363^1223^1498,332^317^162,24107,1218,173,202206030831,63^207^220^153^168,5,17
1156,168576150,0,100947,7,2,27,317,2,14,5,31,154,1852,7,16382,11294,10,1903,4,45,1,352,37,18,10.0,22651^29524^26153^30993^24066,1041^1232^1618^1964^1036,344^312^114^321,24107,1218,173,202206030769,216^168^173^112^150,9,17
1157,955016020,0,100769,8,2,40,107,5,30,5,25,350,2443,7,11437,18522,8,1043,4,33,1,108,37,19,10.0,22130^24608^11811^19352^29226,1220^1633^1410^1173^1404,344^312^114^321,24107,1218,190,202206030732,172^112,8,16
1158,763588617,0,100595,5,2,22,139,4,32,5,23,137,1237,7,20312,17383,8,1329,3,69,1,193,23,25,0.0,22839^24055^21460^22719^14217,1613^1557^1910^1524^1899,367^312^250^114^372,24107,1218,173,202206030934,66^98^151^130^57,8,17
1159,572264785,0,101214,7,3,21,197,5,16,6,23,142,2237,7,28270,10843,8,1778,4,60,1,138,48,18,10.0,24892^12102^25494^14835^17911,1898^1036^1690^1114^1423,257^176,24107,1218,173,202206030831,78^211^71^215^110,8,17
1160,874598173,0,101466,7,2,20,331,3,16,2,17,170,1509,7,35301,17690,8,1070,4,17,1,370,43,19,10.0,34815^20558^14584,1245,240^367^314^336^162,24107,1218,173,202206031093,171^86^112^109^56,0,17
1161,885079225,0,100689,6,2,18,143,3,14,8,25,152,2385,7,23059,20168,10,1199,5,19,1,348,20,16,10.0,20974^15666^32675^26463,1892^1955^1499^1828^1795,162^317^190^344^309,24107,1218,173,202206030974,168^65^114^112^194,4,17
1162,182107574,0,100726,3,2,22,158,4,34,6,19,232,2346,4,11781,23500,7,2054,5,31,1,208,16,20,10.0,34999^21493^20284^10873^30172,1036^1216^1466^1717^1044,198^321^114^312^106,24107,1218,173,202206030594,171^168^98^152^39,0,11
1163,328253322,0,101048,8,2,27,356,2,13,3,29,168,2574,7,14927,13452,8,1106,4,62,1,261,52,17,10.0,28148^33083^25955,1892^1955^1499^1828^1795,190^257,24107,1218,173,202206030474,157^39^192^199^44,5,17
1164,707455582,0,100297,3,2,26,277,3,18,6,30,222,1558,7,26713,19699,8,1733,4,33,1,244,26,21,0.0,28658^13588^34515^34815^32143,1065^1005^1535,312^162^208^168^321,24107,1218,173,202206030244,78^199^112^112^157,9,11
1165,783042993,0,100022,8,2,14,220,5,27,2,21,183,1177,4,27564,18895,2,1440,4,13,1,189,46,19,10.0,14737^25802^32492^13240^33873,1126^1037^1730^1719^1382,114,36314,1218,173,202206031291,16^173^168^151^65,2,17
1166,821683153,0,101546,3,3,25,427,2,34,2,22,265,2206,4,35559,22619,10,1244,4,32,1,291,37,16,10.0,17932^22979^31573^33981,1363^1619^1433^1482^1982,240^199^372^321^349,24107,1218,173,202206030894,195^40^78^98^16,9,17
1167,842686772,0,100131,3,2,23,309,3,34,2,19,151,1891,7,16676,12773,8,1434,4,40,1,292,26,15,10.0,29476,1532^1392^1023^1795^1696,312^309^305^257^168,24107,1218,173,202206031416,86^216^71^17^191,0,17
1168,990211663,0,100587,5,2,18,160,2,26,2,19,194,1688,7,27501,22962,8,1410,4,18,1,247,40,16,10.0,11623^13391^22937^15355^12298,1837^1005^1112^2066^1491,190^114^162^326^150,24107,1218,173,202206030593,65^199^168^65^21,5,17
1169,225165639,0,100188,4,2,46,270,2,24,7,29,207,1890,7,26535,22966,7,1364,5,29,1,207,40,14,10.0,15764,1767^1535^1188^1040^1036,312,24107,1218,173,202206030645,67^173^17^112^98,9,17
1170,590529425,0,101634,6,2,18,221,2,12,6,32,230,1179,7,18498,13670,8,1122,3,21,1,113,52,24,0.0,21493^24385^16962^24261^17281,1633^1036^1433^1235^1236,332^190^162,24107,1218,173,202206030590,98^98^98^25^12,9,17
1171,514982223,0,100127,6,2,27,440,5,29,5,16,234,1675,7,11959,16237,8,1038,4,19,1,356,31,15,10.0,31706^11939^19171,1487^1511^1423^1518^1766,293,24107,1218,173,202206030864,199^169^119^147^86,9,17
1172,606422010,0,101296,5,2,17,149,2,30,5,36,209,1870,7,16530,22756,10,1321,4,14,1,315,46,17,0.0,11434^31342^23565^35828^15203,2035^1633^1830^1964^1637,198^162,24107,1218,173,202206030406,168^199^65^201^36,2,17
1173,385807119,0,100091,3,2,38,158,5,21,4,22,334,2320,7,30271,23426,8,1391,4,13,1,117,23,16,10.0,31706,1036^1220^1112^1511^1126,305^327^344^317^301,24107,1218,173,202206031407,96^50^45^88^56,9,17
1174,815310146,0,100053,7,2,29,250,4,25,5,32,156,1390,7,32228,19525,8,1925,5,61,1,123,19,22,10.0,15764,1942,312,24107,1218,173,202206030234,98^78^98^168^112,9,17
1175,871461933,0,101644,3,2,20,347,4,17,2,17,220,1578,3,26382,23549,10,1228,5,63,1,198,12,16,10.0,36056^31706^30988^34868^14584,1105^1509^1036^1795^1774,312^367^332^152^168,24107,1218,173,202206031472,74^0^98^112^22,9,17
1176,468491274,0,100124,8,3,27,369,2,29,5,21,216,2506,3,36213,18000,8,1113,3,32,1,129,48,22,10.0,32776,1636^1044^1692^1302^1482,293,24107,1218,173,202206030612,65^219^50^83^145,4,17
1177,67483562,0,100210,3,2,21,266,5,30,7,19,133,2469,7,23736,20791,10,1026,4,36,1,290,52,23,10.0,15764,1942,168^321^367^349^250,24107,1218,173,202206030243,112^86^128^109^62,4,16
1178,449259308,0,101293,6,2,30,358,4,33,7,20,219,1672,7,31362,10412,8,1381,4,20,1,193,34,16,10.0,15519^34597^18874^14945^15801,1245,332^240,24107,1218,173,202206030570,16^114^20^30^131,4,17
1179,848296871,0,101132,3,4,14,107,2,33,2,21,219,2430,4,32753,22729,8,1007,5,36,1,267,46,21,10.0,11911^33523^10625^18129^28665,1023^1830^1036^2035^2066,168,24107,1218,173,202206030616,86^199^80^62^208,9,17
1180,540522532,0,100906,8,2,13,183,2,17,6,33,245,1479,7,36008,20168,8,1121,5,57,1,348,12,19,10.0,29355^17008^29996^15603^28637,1875^1223^1499^1795^1236,162^312,24107,1218,173,202206030711,100^86^94^26^137,9,17
1181,73189666,0,101231,5,2,30,355,3,15,4,23,123,1847,7,10403,20846,5,1289,5,13,1,266,46,18,0.0,10807^24608^20119^14384^30824,1112^1316^1767^1382^1698,347^132^301^162^271,24107,1218,173,202206031271,98^65^220^98^7,9,17
1182,564103035,0,100166,7,2,24,130,3,31,3,20,156,1927,4,31188,21603,8,1633,5,66,1,261,50,17,10.0,19790^18886,1036^1779,293,24107,1218,173,202206031039,78^199^112^112^157,7,16
1183,92941355,0,100780,6,3,33,131,4,20,2,14,154,1525,4,36289,11042,8,1342,5,18,1,241,20,15,10.0,19051^16307,1036^2066^1023^1220^1558,168^162^152^114^312,24107,1218,173,202206030562,78^98^44^195^142,9,11
1184,638876031,0,101640,6,4,23,377,2,33,2,14,166,1918,7,11442,19794,8,1013,5,13,1,298,14,16,10.0,26573^15765^24055^19163^20869,1413^1370^1112^1223^1419,312^367^332^152^168,24107,1218,173,202206030216,98^98^98^25^12,4,17
1185,507959254,0,100866,8,3,17,409,2,27,3,28,235,1408,4,30902,17676,10,1274,5,22,1,301,45,17,10.0,14995^28165^12211^33386^21638,1231^1411^1672^1513^1039,350^190^309^139^280,24107,1218,173,202206030769,78^98^44^57^98,5,17
1186,666825973,0,101368,7,2,29,316,3,18,3,21,156,1800,7,24404,19021,8,1026,4,24,1,320,32,18,10.0,10807^24608^20119^14384^30824,2066^1330^1837^1968^1187,306^263^312,24107,1411^1466^1345^1955^1067,173,202206031104,98^98^78^50^44,8,17
1187,350014455,0,100052,7,2,23,289,5,24,6,23,204,2005,7,20896,14869,10,1144,5,36,1,192,33,14,10.0,17421^12384^28148,1942,168^321^367^349^250,24107,1218,173,202206030765,86^216^71^17^191,6,17
1188,31353008,0,100743,8,2,36,264,2,14,8,31,159,1075,7,25484,13962,2,1428,5,62,1,284,27,15,0.0,34455^24498^25460^22250,1220^1633^1410^1173^1404,198^162,24107,1218,173,202206030775,65^98^57^114^191,9,17
1189,561096858,0,100708,3,4,30,436,5,31,3,27,311,2286,6,21779,13494,8,1011,3,40,1,207,14,20,0.0,17324^35367^29928^13697^15603,1949^1023^1542^1532^1061,190^325^257,24107,1218,173,202206030688,65^98^57^114^191,8,17
1190,501315343,0,100463,8,4,19,260,5,25,2,13,292,2509,7,28202,15460,4,1473,5,26,1,310,14,17,0.0,11623^13391^22937^15355^12298,1730^1690^1023^1220^1037,152^305^162^367^190,23345,1218,162,202206030796,128^143^112^44^199,9,17
1191,87566966,0,101202,6,2,42,433,5,12,4,23,110,1989,7,28901,17836,8,1242,5,19,1,370,27,19,10.0,10807^24608^20119^14384^30824,1082^1209^1944^1524^1173,162^317^190^344^309,24107,1218,372,202206030869,98^65^220^98^7,6,17
1192,678290517,0,100260,4,4,38,361,5,34,2,13,270,2283,7,26569,23320,8,1230,4,17,1,216,32,19,10.0,26153^32000^31220^14851^11939,1487^1511^1423^1518^1766,186^162^301,24107,1218,173,202206030516,199^169^119^147^86,8,17
1193,178619880,0,101081,5,2,13,122,2,12,8,30,186,1884,7,33199,20086,8,1717,4,30,1,338,38,16,10.0,31451^26873,1112^1344^1067^1633^1173,190^312^186^179^150,24107,1218,173,202206031148,98^98^78^50^44,5,17
1194,617753343,0,100207,2,4,40,298,2,31,2,16,177,1306,7,17199,15291,10,1068,5,52,1,245,18,17,10.0,24429^21001^24896^27947^24271,1636^1044^1692^1302^1482,190^325^257^162^344,24107,1218,173,202206030990,112^86^128^109^62,9,17
1195,580967465,0,101212,5,2,32,351,3,34,2,17,137,1676,7,30454,15212,10,1051,4,17,1,149,49,16,10.0,15519^34597^18874^14945^15801,1056^2035^1235^2066^1343,346^306^191^150,24107,1218,173,202206030106,98^65^220^98^7,7,17
1196,414324698,0,101533,8,2,19,226,3,32,3,31,210,1738,4,10472,18181,8,1070,3,23,1,115,19,19,10.0,17929,1856,190^336^312^321^162,24107,1218,321,202206030762,98^199^98^86^153,9,17
1197,501740821,0,100053,5,2,31,392,4,31,3,18,206,2265,7,21804,20670,8,1066,4,49,1,266,29,18,10.0,15764,1342^1106^2035,312^280^162^305^367,24107,1218,173,202206030710,16^173^168^151^65,9,16
1198,150260245,0,100070,3,2,17,419,2,13,7,26,168,2314,7,10603,16067,5,1815,4,24,1,350,35,15,10.0,24055^14747^13947^26228^31382,1036^1220^1112^1511^1126,305^327^344^317^301,24107,1218,173,202206030331,98^78^199^112^167,8,17
1199,410806783,0,101388,7,3,36,173,2,31,2,16,286,1360,6,33962,18624,8,1048,4,58,1,353,50,15,10.0,19117^10196^35062^30157^35991,1056^2035^1235^2066^1343,176^306^141,24107,1218,173,202206030665,98^210^88^86^195,9,17
1200,651767749,0,101203,5,2,31,179,5,34,3,30,274,1301,7,32843,13299,8,1525,4,13,1,208,51,15,10.0,21423^36287^33886,1236^1061^1518^1535^1637,162^312,24107,1218,173,202206031235,194^140^76^188^51,4,15
1201,165439449,0,101556,8,2,32,351,5,34,5,18,296,2059,6,30302,11393,10,1279,4,14,1,340,51,14,10.0,22141^31996^10445^35730^29996,1082^1535^1795,347^132^301^162^271,24107,1218,173,202206030656,171^78^216^71^121,9,17
1202,658478010,0,101355,7,2,16,154,4,28,2,15,112,2357,7,36222,16832,10,1179,5,14,1,168,29,19,10.0,30456^33709^25391^22808^11651,1056^2035^1235^2066^1343,190^312^168,24107,1218,173,202206030670,98^65^220^98^7,6,12
1203,267583666,0,100026,7,2,43,363,5,28,3,27,222,2541,7,14744,20678,4,1337,5,15,1,353,26,16,10.0,14737^25802^32492^13240^33873,1858,168^344^301^184^225,24107,1819,173,202206030375,16^173^168^151^65,8,17
1204,19251121,0,100855,3,2,38,406,2,34,2,18,148,1849,7,29318,13898,8,1829,5,20,1,109,50,20,10.0,12825^13723^23653^27223^32443,1944,198^162,24107,1218,173,202206030903,98^161^105^98^41,5,17
1205,838252316,0,101048,3,2,40,426,2,14,2,23,112,1527,7,32047,19043,8,1221,4,22,1,143,44,15,10.0,32213^33029^33764^32131^15357,1740^2056^1245^1964^1031,367^312^250^114^372,24107,1218,173,202206030883,65^112^10^44^219,9,11
1206,410276965,0,100540,7,2,44,347,5,19,5,29,146,1647,7,17162,21741,8,1917,4,13,1,286,48,14,10.0,17324^35367^29928^13697^15603,1532^1392^1023^1795^1696,152^305^162^367^190,24107,1218,173,202206030282,63^207^220^153^168,4,17
1207,216865763,0,101155,3,4,25,220,2,27,8,31,182,2426,7,33084,15815,8,1697,3,20,1,188,37,23,10.0,27819^13546,1730^1356^1867^1537^1230,306,24107,1218,173,202206030797,86^199^80^62^208,0,17
1208,700245467,0,101134,3,2,18,396,4,32,5,26,237,1695,7,36307,19381,8,1544,5,29,1,203,38,16,10.0,22130^24608^11811^19352^29226,1236^1061^1518^1535^1637,257^176,24107,1218,173,202206030698,168^169^78^94^18,9,17
1209,674104836,0,101027,3,4,23,328,3,32,2,26,160,2025,7,12741,18404,10,1038,4,45,1,341,20,16,0.0,19379^14658^35034^26452^16402,1034^1236^1173,257^176,24107,1218,173,202206029777,157^39^192^199^44,0,17
1210,645883782,0,101047,3,2,22,198,2,16,5,19,115,1975,7,17572,12716,8,1092,4,33,1,227,25,16,10.0,33264^13950^29753^24498^14568,1235^1067^1518^1690^1373,350^190^309^139^280,24107,1218,173,202206030758,65^65^98^66^151,7,17
1211,749473587,0,100483,6,2,28,376,5,20,3,27,299,1679,7,20178,23243,10,1966,4,35,1,356,42,15,10.0,14748^35040^34315^26095,1535^1944^2035,196^280^174^190^162,10684,1218,162,202206030434,63^207^220^153^168,8,17
1212,33853413,0,100319,6,2,18,389,4,27,8,26,241,2093,3,21020,19351,10,1583,3,29,1,210,44,20,10.0,19771^15661^30907^16661^17440,1036^1216^1466^1717^1044,162,24107,1218,173,202206031470,219^112^199^112^168,2,17
